no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
25,AXIS,L2,고급 AI 지시·워크플로우 설계,고급 지시설계형,고급 지시설계형,tool_use,medium,한 프롬프트에 “간결하게”와 “빠짐없이 모두”라는 상충 지시가 함께 들어 있다. 가장 적절한 보완은?,무엇을 우선할지 우선순위를 지시에 명시한다,둘 다 최대한 만족하도록 AI가 알아서 균형을 잡게 맡긴다,상충은 그대로 두고 더 강하게 둘 다 지키라고 지시한다,상충이 있어도 그대로 두고 결과를 받아 본다,,1,정답 근거 상충 지시는 무엇을 우선할지 우선순위를 명시해야 일관된 출력을 얻는다. 보기 오답/정답 분석 A 정답. 상충 지시는 무엇을 우선할지 우선순위를 명시해야 일관된 출력을 얻는다. B 오답. 상충 조정 기준은 사람이 지시할 일이다. C 오답. 강조로는 상충이 해소되지 않는다. D 오답. 상충 방치는 들쭉날쭉한 출력을 부른다. 실무 포인트: 상충 지시는 우선순위를 명시한다. 변별 의도: 상충을 AI·강조로 넘기는 사람과 우선순위를 명시하는 실무자를 구분한다.,AXIS-L2-OBJ-ADV-0025,False,approved,import:AXIS_L2_객관식_고급지시워크플로우_2차20문항_v1_1.html,2,,
26,AXIS,L2,고급 AI 지시·워크플로우 설계,고급 지시설계형,고급 지시설계형,tool_use,medium,정보가 부족한 요청에 AI가 임의로 가정해 답한다. 가장 적절한 지시 보완은?,AI가 합리적으로 가정해 알아서 답하도록 그대로 맡긴다,가정은 신경 쓰지 말고 그럴듯한 답만 받는다,불명확하면 사용한 가정을 밝히거나 되묻도록 지시한다,가정이 틀리면 받은 뒤 사람이 매번 고친다,,1,정답 근거 정보가 부족하면 가정을 드러내거나 되묻게 해 잘못된 전제 위의 답을 막는다. 보기 오답/정답 분석 A 오답. 숨은 가정은 잘못된 답을 그럴듯하게 만든다. B 오답. 가정 무시는 오답 위험을 키운다. C 정답. 정보가 부족하면 가정을 드러내거나 되묻게 해 잘못된 전제 위의 답을 막는다. D 오답. 사후 수정보다 가정 명시가 낫다. 실무 포인트: 정보가 부족하면 가정을 밝히거나 되묻게 한다. 변별 의도: 임의 가정에 맡기는 사람과 가정 명시를 지시하는 실무자를 구분한다.,AXIS-L2-OBJ-ADV-0026,False,approved,import:AXIS_L2_객관식_고급지시워크플로우_2차20문항_v1_1.html,2,,
27,AXIS,L2,고급 AI 지시·워크플로우 설계,고급 지시설계형,고급 지시설계형,tool_use,medium,출력 품질이 들쭉날쭉해 매번 사람이 점검한다. 지시 차원의 가장 적절한 보완은?,출력 품질은 점검 없이 AI가 알아서 보장하도록 그대로 맡겨 둔다,점검 기준을 주고 스스로 확인한 뒤 결과를 내도록 지시한다,품질이 낮으면 받은 뒤 사람이 매번 고친다,더 잘 만들라고 강조해 다시 지시한다,,1,정답 근거 점검 기준을 주고 자기 점검을 거쳐 출력하게 하면 품질 편차를 줄일 수 있다. 보기 오답/정답 분석 A 오답. 기준 없는 위임은 품질을 보장하지 못한다. B 정답. 점검 기준을 주고 자기 점검을 거쳐 출력하게 하면 품질 편차를 줄일 수 있다. C 오답. 매번 사후 점검은 비효율적이다. D 오답. 강조는 품질 기준을 대신하지 못한다. 실무 포인트: 점검 기준을 주고 자기 점검 후 출력하게 한다. 변별 의도: 위임·후처리·강조하는 사람과 자기 점검을 설계하는 실무자를 구분한다.,AXIS-L2-OBJ-ADV-0027,False,approved,import:AXIS_L2_객관식_고급지시워크플로우_2차20문항_v1_1.html,2,,
28,AXIS,L2,고급 AI 지시·워크플로우 설계,고급 지시설계형,고급 지시설계형,tool_use,medium,제공한 자료 외의 내용까지 AI가 지어내 답한다. 가장 적절한 지시 보완은?,더 정확하게 답하라고 강조해 다시 지시한다,근거로 삼을 범위는 AI가 알아서 정하도록 그대로 맡긴다,지어낸 부분은 받은 뒤 사람이 매번 찾아 지운다,제공한 자료 안에서만 근거를 들어 답하도록 지시한다,,1,정답 근거 근거 범위를 제공 자료로 한정하면 자료 밖 환각을 줄일 수 있다. 보기 오답/정답 분석 A 오답. 강조는 근거 범위를 한정하지 못한다. B 오답. 범위 미지정은 자료 밖 내용을 부른다. C 오답. 사후 삭제는 비효율적이다. D 정답. 근거 범위를 제공 자료로 한정하면 자료 밖 환각을 줄일 수 있다. 실무 포인트: 근거는 제공 자료 안으로 한정하도록 지시한다. 변별 의도: 강조·위임·후처리하는 사람과 근거를 한정하는 실무자를 구분한다.,AXIS-L2-OBJ-ADV-0028,False,approved,import:AXIS_L2_객관식_고급지시워크플로우_2차20문항_v1_1.html,2,,
29,AXIS,L2,고급 AI 지시·워크플로우 설계,고급 지시설계형,고급 지시설계형,tool_use,medium,산출물이 의도한 독자에게 잘 읽히는지 미리 점검하고 싶다. 가장 적절한 지시는?,특정 독자 관점에서 검토·보완하도록 지시에 포함한다,독자 반응까지 AI가 알아서 고려하도록 그대로 맡긴다,독자는 신경 쓰지 말고 내용만 충실히 쓰라고 한다,더 친절하게 쓰라고 강조해 다시 지시한다,,1,정답 근거 대상 독자 관점에서 검토하게 하면 독자에게 맞는 산출물로 다듬을 수 있다. 보기 오답/정답 분석 A 정답. 대상 독자 관점에서 검토하게 하면 독자에게 맞는 산출물로 다듬을 수 있다. B 오답. 독자 관점 지정 없이는 빗나갈 수 있다. C 오답. 독자 무시는 전달력을 떨어뜨린다. D 오답. 강조는 독자 관점 검토를 대신하지 못한다. 실무 포인트: 대상 독자 관점에서 검토·보완하도록 지시한다. 변별 의도: 독자를 위임·무시하는 사람과 독자 관점을 넣는 실무자를 구분한다.,AXIS-L2-OBJ-ADV-0029,False,approved,import:AXIS_L2_객관식_고급지시워크플로우_2차20문항_v1_1.html,2,,
30,AXIS,L2,고급 AI 지시·워크플로우 설계,고급 지시설계형,고급 지시설계형,tool_use,medium,같은 처리를 수십 개 항목에 일관되게 적용해야 한다. 가장 적절한 지시 설계는?,항목마다 그때그때 다른 방식으로 AI가 알아서 처리하도록 맡긴다,처리 규칙을 정의하고 각 항목에 일관되게 적용하도록 지시한다,항목이 많으니 일부만 처리하고 나머지는 둔다,모든 항목을 한 번에 넣고 알아서 처리하게 한다,,1,정답 근거 처리 규칙을 명확히 정의해 모든 항목에 일관 적용하게 하면 결과가 고르게 나온다. 보기 오답/정답 분석 A 오답. 규칙 없는 처리는 항목별 편차를 만든다. B 정답. 처리 규칙을 명확히 정의해 모든 항목에 일관 적용하게 하면 결과가 고르게 나온다. C 오답. 임의 누락은 작업을 미완으로 만든다. D 오답. 규칙 없는 일괄 위임은 일관성을 잃는다. 실무 포인트: 반복 처리는 규칙을 정의해 일관 적용하게 한다. 변별 의도: 항목별 위임·누락하는 사람과 규칙을 정의하는 실무자를 구분한다.,AXIS-L2-OBJ-ADV-0030,False,approved,import:AXIS_L2_객관식_고급지시워크플로우_2차20문항_v1_1.html,2,,
31,AXIS,L2,고급 AI 지시·워크플로우 설계,고급 지시설계형,고급 지시설계형,tool_use,medium,답변의 어느 부분이 어떤 자료에서 왔는지 확인하기 어렵다. 가장 적절한 지시 보완은?,근거 표시는 AI가 알아서 하도록 그대로 맡긴다,출처는 받은 뒤 사람이 매번 찾아 붙인다,주장마다 근거 출처를 함께 표시하도록 지시한다,근거 없이 결론만 받아 그대로 사용한다,,1,정답 근거 주장별 근거 출처를 표시하게 하면 검증·추적이 쉬워진다. 보기 오답/정답 분석 A 오답. 미지정 시 출처가 빠지기 쉽다. B 오답. 사후 출처 추적은 비효율적이다. C 정답. 주장별 근거 출처를 표시하게 하면 검증·추적이 쉬워진다. D 오답. 근거 없는 결론은 검증할 수 없다. 실무 포인트: 주장마다 근거 출처를 표시하도록 지시한다. 변별 의도: 출처를 위임·후처리하는 사람과 표시를 지시하는 실무자를 구분한다.,AXIS-L2-OBJ-ADV-0031,False,approved,import:AXIS_L2_객관식_고급지시워크플로우_2차20문항_v1_1.html,2,,
32,AXIS,L2,고급 AI 지시·워크플로우 설계,고급 지시설계형,고급 지시설계형,tool_use,medium,피해야 할 출력이 반복되는데 설명만으로는 잘 고쳐지지 않는다. 가장 적절한 보완은?,하지 말라고 더 강한 표현을 써서 여러 번 반복해 지시한다,나쁜 예 회피는 AI가 알아서 하도록 맡긴다,나쁜 출력이 나오면 받은 뒤 매번 지운다,피해야 할 나쁜 예와 원하는 좋은 예를 함께 제시한다,,1,정답 근거 나쁜 예와 좋은 예를 함께 보이면 설명만으로 어려운 기준을 효과적으로 전달한다. 보기 오답/정답 분석 A 오답. 강조·반복은 예시만큼 효과적이지 않다. B 오답. 기준 없이 맡기면 같은 문제가 반복된다. C 오답. 사후 삭제는 비효율적이다. D 정답. 나쁜 예와 좋은 예를 함께 보이면 설명만으로 어려운 기준을 효과적으로 전달한다. 실무 포인트: 좋은 예·나쁜 예를 함께 제시한다. 변별 의도: 강조·위임·후처리하는 사람과 예시로 기준을 주는 실무자를 구분한다.,AXIS-L2-OBJ-ADV-0032,False,approved,import:AXIS_L2_객관식_고급지시워크플로우_2차20문항_v1_1.html,2,,
33,AXIS,L2,고급 AI 지시·워크플로우 설계,고급 지시설계형,고급 지시설계형,tool_use,medium,AI가 낸 답이 좋은지 판단이 어려워 매번 다시 시킨다. 가장 적절한 지시는?,무엇이 좋은 답인지 평가 기준을 지시에 함께 제시한다,좋은 답인지 여부는 AI가 알아서 판단하도록 그대로 맡긴다,아쉬우면 마음에 들 때까지 같은 지시를 반복한다,기준 없이 일단 받고 사람이 매번 고른다,,1,정답 근거 좋은 답의 평가 기준을 함께 주면 AI가 그 기준을 향해 출력하고 판단도 쉬워진다. 보기 오답/정답 분석 A 정답. 좋은 답의 평가 기준을 함께 주면 AI가 그 기준을 향해 출력하고 판단도 쉬워진다. B 오답. 기준 없이 맡기면 품질이 흔들린다. C 오답. 같은 지시 반복은 개선이 없다. D 오답. 기준 부재는 매번 수작업을 부른다. 실무 포인트: 좋은 답의 평가 기준을 지시에 함께 제시한다. 변별 의도: 위임·반복·후처리하는 사람과 평가 기준을 주는 실무자를 구분한다.,AXIS-L2-OBJ-ADV-0033,False,approved,import:AXIS_L2_객관식_고급지시워크플로우_2차20문항_v1_1.html,2,,
34,AXIS,L2,고급 AI 지시·워크플로우 설계,고급 지시설계형,고급 지시설계형,tool_use,medium,"최신·내부 정보처럼 AI가 모를 수 있는 것을 물을 때, 가장 적절한 지시는?",그래도 그럴듯하게 답을 채워 내도록 최대한 자세히 지시한다,사실 여부는 AI가 알아서 판단하도록 맡긴다,모르면 추측 말고 모른다고 답하거나 되묻도록 지시한다,틀린 답이 나오면 받은 뒤 사람이 매번 고친다,,1,정답 근거 AI가 모를 수 있는 정보는 추측 대신 ‘모른다’ 또는 되묻기를 지시해 환각을 막는다. 보기 오답/정답 분석 A 오답. 그럴듯한 채움은 환각을 부른다. B 오답. 판단을 맡기면 모르는 것도 단정한다. C 정답. AI가 모를 수 있는 정보는 추측 대신 ‘모른다’ 또는 되묻기를 지시해 환각을 막는다. D 오답. 사후 수정보다 사전 지시가 낫다. 실무 포인트: 모를 수 있는 정보엔 ‘모르면 모른다’를 지시한다. 변별 의도: 채움·위임하는 사람과 모름 표시를 지시하는 실무자를 구분한다.,AXIS-L2-OBJ-ADV-0034,False,approved,import:AXIS_L2_객관식_고급지시워크플로우_2차20문항_v1_1.html,2,,
35,AXIS,L2,고급 AI 지시·워크플로우 설계,현업문제정의형,현업문제정의형,tool_use,medium,효과가 좋았던 AI 활용 방식을 팀이 반복해 쓰게 하려 한다. 가장 적절한 조치는?,각자 알아서 비슷하게 쓰도록 그대로 두고 공유하지 않는다,프롬프트·단계를 표준 절차(SOP)로 정리해 공유한다,잘하는 사람에게만 맡기고 방식은 공유하지 않는다,쓸 때마다 매번 새로 만들어 쓰게 한다,,1,정답 근거 검증된 방식은 표준 절차로 정리·공유해야 팀이 일관되게 재사용할 수 있다. 보기 오답/정답 분석 A 오답. 표준화 없이는 품질이 사람마다 흔들린다. B 정답. 검증된 방식은 표준 절차로 정리·공유해야 팀이 일관되게 재사용할 수 있다. C 오답. 속인화는 확산·지속을 막는다. D 오답. 매번 재작성은 비효율적이다. 실무 포인트: 검증된 방식은 표준 절차로 정리·공유한다. 변별 의도: 개인기로 두는 사람과 표준화하는 실무자를 구분한다.,AXIS-L2-OBJ-ADV-0035,False,approved,import:AXIS_L2_객관식_고급지시워크플로우_2차20문항_v1_1.html,2,,
36,AXIS,L2,고급 AI 지시·워크플로우 설계,현업문제정의형,현업문제정의형,tool_use,medium,AI 도입 후에도 사람과 AI가 같은 일을 중복해 비효율이 생긴다. 가장 적절한 조치는?,중복되는 작업은 AI가 알아서 줄이도록 그대로 맡겨 둔다,중복돼도 그대로 두고 진행한다,사람 일을 모두 없애고 AI에 다 맡긴다,사람이 할 일과 AI가 할 일의 경계를 다시 정의한다,,1,정답 근거 중복은 역할 경계가 모호해 생기므로 사람·AI 작업 경계를 재정의해야 한다. 보기 오답/정답 분석 A 오답. 역할 경계는 사람이 정의할 일이다. B 오답. 중복 방치는 비효율을 굳힌다. C 오답. 무분별 위임은 검토·책임 공백을 만든다. D 정답. 중복은 역할 경계가 모호해 생기므로 사람·AI 작업 경계를 재정의해야 한다. 실무 포인트: 중복은 사람·AI 작업 경계를 재정의해 푼다. 변별 의도: 위임·방치하는 사람과 경계를 정의하는 실무자를 구분한다.,AXIS-L2-OBJ-ADV-0036,False,approved,import:AXIS_L2_객관식_고급지시워크플로우_2차20문항_v1_1.html,2,,
37,AXIS,L2,고급 AI 지시·워크플로우 설계,현업문제정의형,현업문제정의형,tool_use,medium,워크플로우의 어느 단계에 어떤 자료·도구를 붙일지 정하지 않았다. 가장 적절한 조치는?,단계별로 필요한 자료·도구와 투입 시점을 정의한다,필요한 자료·도구는 AI가 알아서 가져오도록 그대로 맡긴다,자료·도구는 진행하면서 그때그때 정한다,도구는 한꺼번에 다 붙여 두고 쓴다,,1,정답 근거 단계별 필요 자료·도구와 투입 시점을 정의해야 흐름이 끊기지 않는다. 보기 오답/정답 분석 A 정답. 단계별 필요 자료·도구와 투입 시점을 정의해야 흐름이 끊기지 않는다. B 오답. 투입 설계는 사람이 할 일이다. C 오답. 즉흥 투입은 흐름을 흔든다. D 오답. 무분별 결합은 흐름을 복잡하게 한다. 실무 포인트: 단계별 필요 자료·도구와 투입 시점을 정의한다. 변별 의도: 투입을 위임·즉흥으로 하는 사람과 설계하는 실무자를 구분한다.,AXIS-L2-OBJ-ADV-0037,False,approved,import:AXIS_L2_객관식_고급지시워크플로우_2차20문항_v1_1.html,2,,
