no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
40,AXIS,L1,리스크·컴플라이언스 통제,리스크·컴플라이언스형,리스크·컴플라이언스형,case_judgment,hard,리더의 대응으로 가장 적절한 것은?,사용·입력 기록을 자세히 살펴 사실관계를 가린 뒤 책임에 맞춰 회신한다,담당자에게 물어 문제없다는 답을 받고 거래처에 그대로 전달한다,법무·홍보와 협의해 공식 입장문을 먼저 작성한 뒤 사실 확인은 병행한다,문의를 보류하고 시간이 지나기를 기다린다,A,3,"외부 문의는 기록을 살펴 사실을 가린 뒤 회신해야 한다. A가 책임 있는 대응이다. B는 단일 진술 의존, C는 사실 확인 전 입장문, D는 회피다.",AXIS-L1-A-RC-M-115,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 2.yaml,2,,
41,AXIS,L1,리스크·컴플라이언스 통제,리스크·컴플라이언스형,리스크·컴플라이언스형,case_judgment,hard,리더의 대응으로 가장 적절한 것은?,출처를 표기하고 인용 범위를 명시해 정당한 사용임을 남겨 제출한다,AI가 만든 것이므로 저작권 문제는 없다고 보고 그대로 제출한다,제안서 마감이 급하니 일단 제출하고 권리관계는 사후에 확인한다,권리관계를 확인해 출처가 불분명한 소재는 빼거나 바꾼 뒤 본다,D,3,"권리관계가 불분명한 소재는 빼거나 바꾼 뒤 봐야 한다. D가 사전 통제다. A는 출처 표기를 권리 확보로 오인, B는 권리 경시, C는 위험 감수 후행이다.",AXIS-L1-A-RC-H-116,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 2.yaml,2,,
42,AXIS,L1,리스크·컴플라이언스 통제,리스크·컴플라이언스형,리스크·컴플라이언스형,case_judgment,hard,컴플라이언스 실효성을 높이는 조치로 가장 적절한 것은?,"규정 문서에 금지 행위와 처벌 수위, 예시를 더 추가해 재배포한다",적발된 위반자를 즉시 중징계해 경각심을 준다,준수 여부는 개인 양심에 맡기고 별도의 점검은 하지 않는다,위반을 남기고 원인을 따져 정기적으로 들여다보게 한다,D,3,"실효성은 기록·원인·정기 점검의 운영에서 나온다. D가 체계다. A는 문서 보강, B는 처벌 의존, C는 통제 포기다.",AXIS-L1-A-RC-H-117,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 2.yaml,2,,
43,AXIS,L1,AI 산출물 품질관리,품질관리형,품질관리형,case_judgment,hard,조직 품질관리 기준으로 가장 적절한 것은?,"임원 보고용이라 표현과 도표, 요약 구조를 더 다듬어 완성도를 높인다",AI 활용 사실을 명시하면 수치 검증 책임은 작성자에서 면제된다,출처와 수치를 점검하고 추정 표현을 구분해 책임자를 남긴다,기획팀 내부 검토만으로 제출을 마무리한다,C,3,"품질관리는 출처·수치 점검과 추정 구분, 책임자 기록을 요구한다. C가 검증 기준이다. A는 완성도 다듬기, B는 책임 면제 오해, D는 검증 누락이다.",AXIS-L1-A-QM-M-118,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 2.yaml,2,,
44,AXIS,L1,AI 산출물 품질관리,품질관리형,품질관리형,case_judgment,medium,산출물 품질 편차를 줄이는 조치로 가장 적절한 것은?,우수 직원 결과물을 검토·평가해 모범 사례로 공유한다,품질 낮은 직원에게 교육 시간을 우선 배정한다,AI 사용을 제한해 편차 자체를 없앤다,누구나 따르는 공통 검토표를 만들어 표준으로 세운다,D,3,"편차는 공통 점검표와 통과 기준의 표준화로 줄인다. D가 적절하다. A는 모범 공유뿐 기준 부재, B는 개인 교육 의존, C는 도입 후퇴다.",AXIS-L1-A-QM-M-119,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 2.yaml,2,,
45,AXIS,L1,AI 산출물 품질관리,품질관리형,품질관리형,case_judgment,hard,품질 책임 체계로 가장 적절한 것은?,오류 유형을 분석·분류하고 프롬프트 교육을 강화해 정확도를 높인다,오류가 잦은 업무는 담당자를 교체해 재발을 막는다,검토 단계를 줄여 처리 속도를 높인다,외부로 보내기 전 사람이 사실과 출처를 짚고 책임자를 세운다,D,3,"AI 산출물도 사람의 최종 확인·책임자 지정으로 책임을 둔다. D가 책임 체계다. A는 입력 개선이지 체계가 아니고, B는 개인 귀책, C는 통제 제거다.",AXIS-L1-A-QM-M-120,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 2.yaml,2,,
46,AXIS,L1,교육·변화관리·확산,변화관리형,변화관리형,case_judgment,hard,리더의 변화관리 대응으로 가장 적절한 것은?,팀장의 우려를 듣고 통제 가능한 소규모 파일럿부터 해 본다,의지 높은 부서부터 품질검수·피드백을 가동해 전사로 빠르게 적용한다,도입은 경영진 결정이라며 참여를 성과평가에 반영해 압박한다,상담직원이 거부하지 못하도록 자동화 범위를 먼저 넓힌다,A,3,"변화관리는 우려를 듣고 작은 파일럿으로 검증하며 신뢰를 쌓는다. A가 적절하다. B는 저항 부서 우회 과속, C는 평가 압박, D는 강제다.",AXIS-L1-A-CM-M-121,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 2.yaml,2,,
47,AXIS,L1,교육·변화관리·확산,변화관리형,변화관리형,case_judgment,medium,교육·확산 전략으로 가장 적절한 것은?,"동일 교육에 실습 과제와 평가 시험, 수료 인증을 추가해 이수 강도를 높인다",적용이 잘 되는 부서 사례를 모아 전사에 다시 공유한다,직무별 실제 사용 시나리오로 교육을 다시 설계해 현업 적용 과제와 연결한다,적용이 저조한 부서를 교육 대상에서 제외한다,C,3,"현업 적용은 직무 맥락 교육과 적용 과제 연결에서 나온다. C가 적절하다. A는 같은 교육 강도만, B는 공유에 그침, D는 배제다.",AXIS-L1-A-CM-M-122,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 2.yaml,2,,
48,AXIS,L1,교육·변화관리·확산,변화관리형,변화관리형,case_judgment,hard,확산 속도 차이에 대한 리더 대응으로 가장 적절한 것은?,앞선 팀 방식을 검토해 모범 표준으로 정리해 의무화한다,느린 팀에 분기별 사용 목표치를 부여해 달성을 관리한다,속도 차이는 자연스럽다며 별도 조치 없이 둔다,느린 팀의 걸림돌을 살펴 필요한 지원을 한다,D,3,"확산 격차는 걸림돌을 살펴 맞춤 지원으로 좁힌다. D가 적절하다. A는 일률 의무화, B는 목표 압박, C는 방치다.",AXIS-L1-A-CM-M-123,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 2.yaml,2,,
49,AXIS,L1,KPI·성과관리·사고대응,성과관리형·사고대응형,성과관리형·사고대응형,case_judgment,hard,L1 리더가 추가해야 할 성과지표로 가장 적절한 것은?,교육 수료율·만족도에 사후 시험 점수를 더해 교육 효과를 추적한다,AI 사용 횟수와 프롬프트 입력량을 부서별로 집계해 모은다,자격 취득자 수만 KPI로 삼는다,"업무시간 절감과 오류 감소, 안전 활용 준수율을 본다",D,3,"성과관리는 교육활동이 아니라 업무성과·품질·안전 활용을 본다. D가 성과 지표다. A는 정밀해도 학습 지표, B는 사용량 대리지표, C는 자격 수 단일지표다.",AXIS-L1-A-PF-M-124,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 2.yaml,2,,
50,AXIS,L1,KPI·성과관리·사고대응,성과관리형·사고대응형,성과관리형·사고대응형,case_judgment,hard,리더의 대응으로 가장 적절한 것은?,문제 수치를 고치고 출처 추정을 각주로 달아 예정대로 배포한다,배포를 멈추고 출처를 확인해 누가 통과시켰는지 본다,AI 생성 자료임을 명시하는 문구를 붙여 배포한다,홍보팀 재검토를 거쳐 배포 여부를 팀장이 결정하게 한다,B,3,"검증되지 않은 대외 수치는 신뢰·법적 리스크다. B가 보류와 흐름 점검이다. A는 수정해도 미검증 배포, C는 면책 표시, D는 시스템 개선 없는 위임이다.",AXIS-L1-A-IR-H-125,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 2.yaml,2,,
51,AXIS,L1,조직 AI 활용수준 진단,조직진단형,조직진단형,case_judgment,hard,진단 범위를 정하는 방식으로 가장 적절한 것은?,외부 진단표를 받아 점수화해 기관 등급부터 매긴다,민원 입력 의심 부서는 부담을 줄이려 진단에서 빼 버린다,직원 사용시간만 집계해 부서별 순위를 매긴다,민감 업무부터 표본으로 살펴 위험과 실태를 본다,D,3,"진단은 위험이 큰 곳부터 표본으로 실태를 봐야 한다. D가 위험 기반이다. A는 외부표·등급 우선, B는 위험 부서 회피, C는 사용량 지표다.",AXIS-L1-A-OD-M-201,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 3.yaml,2,,
52,AXIS,L1,조직 AI 활용수준 진단,조직진단형,조직진단형,case_judgment,medium,진단 신뢰성을 높이는 조치로 가장 적절한 것은?,채점 기준을 정의하고 검토 절차를 더해 정밀도를 높인다,점수가 높은 팀만 골라 면담해 우수사례를 추려서 모은다,자체 평가 점수를 그대로 공식 등급으로 확정한다,자체 평가에 산출물 표본 검증을 더해 교차로 본다,D,3,"자기보고는 외부 근거로 교차 확인해야 한다. D가 표본 검증을 더한다. A는 자체 평가 정교화에 그치고, B는 선택 편향, C는 무검증 확정이다.",AXIS-L1-A-OD-M-202,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 3.yaml,2,,
53,AXIS,L1,조직 AI 활용수준 진단,조직진단형,조직진단형,case_judgment,hard,진단 다음 단계로 가장 적절한 것은?,사용량·만족도 지표를 모으는 대시보드를 먼저 만든다,효과가 큰 팀의 사례를 모아 성공담으로 공유한다,사용이 활발하니 효과가 있다고 보고 측정은 생략한다,대표 업무를 정해 효과 지표와 기준선을 잡는다,D,3,"활용이 성과로 이어지는지는 효과 지표와 기준선을 잡아 측정해야 안다. D가 다음 단계다. A는 활동 지표 수집, B는 일화, C는 측정 회피다.",AXIS-L1-A-OD-M-203,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 3.yaml,2,,
54,AXIS,L1,조직 AI 활용수준 진단,조직진단형,조직진단형,case_judgment,hard,진단 설계 보완으로 가장 적절한 것은?,부서별로 진단 항목을 완전히 새로 만들어 각자 평가하게 한다,항의가 많은 부서는 진단 대상에서 빼 갈등을 줄인다,공통 항목에 업무 특성별 가중을 더해 부서 맥락을 담는다,동일 잣대를 유지하고 부서의 항의는 무시한다,C,3,"비교 가능성을 유지하면서 부서 맥락을 담아야 한다. C가 공통+가중이다. A는 비교 불가, B는 회피, D는 맥락 무시다.",AXIS-L1-A-OD-M-204,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 3.yaml,2,,
55,AXIS,L1,AI 적용 과제 발굴·우선순위,과제포트폴리오형,과제포트폴리오형,case_judgment,hard,효과·리스크·실패비용을 함께 볼 때 파일럿으로 가장 적절한 과제는?,모든 상담을 AI가 처리하도록 운영을 전면 전환한다,상담 후 요약 자동화에 상담사 확인을 붙인다,민감 클레임을 AI가 분류하고 관리자가 사후 점검한다,실시간 답변을 AI가 생성해 상담사가 그대로 읽게 한다,B,3,"초기 파일럿은 효과가 있으면서 고객 영향·실패비용이 낮아야 한다. B가 사후 보조 업무라 안전하다. A는 전면 전환, C는 사후 점검이어도 클레임 종결 위험이 크며, D는 실시간 고객 위험이다.",AXIS-L1-A-PP-M-205,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 3.yaml,2,,
56,AXIS,L1,AI 적용 과제 발굴·우선순위,과제포트폴리오형,과제포트폴리오형,case_judgment,medium,과제 발굴 단계에서 가장 먼저 할 일은?,제안 전부를 문서화하고 검토 절차를 거쳐 우선순위를 정한다,제안자가 가장 열정적인 과제부터 착수한다,아이디어가 많으니 전부 동시에 시범 운영한다,효과·실현가능성·리스크로 1차 선별해 일부만 검증한다,D,3,"자원이 한정되면 기준으로 1차 선별해 소수를 검증해야 한다. D가 선별이다. A는 전 과제 문서화·검토에 자원을 쏟고, B는 열정 편향, C는 남발이다.",AXIS-L1-A-PP-M-206,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 3.yaml,2,,
57,AXIS,L1,AI 적용 과제 발굴·우선순위,과제포트폴리오형,과제포트폴리오형,case_judgment,hard,의사결정으로 가장 적절한 것은?,효과가 작은 원인을 따져 과제별로 중단·수정·확대를 구분해 다음 투자를 정한다,이미 투입한 비용과 남은 일정을 다시 검토·점검한 뒤 추가 자원 투입 계획을 세운다,효과가 작으니 AI 과제 전반을 중단한다,효과와 무관하게 처음 일정대로 확대한다,A,3,"원인을 따져 과제별로 중단·수정·확대를 구분해야 한다. A가 근거 기반이다. B는 매몰비용에 자원 추가, C는 과잉 일반화, D는 일정 관성이다.",AXIS-L1-A-PP-M-207,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 3.yaml,2,,
58,AXIS,L1,AI 적용 과제 발굴·우선순위,과제포트폴리오형,과제포트폴리오형,case_judgment,hard,포트폴리오 조정으로 가장 적절한 것은?,고난도 과제 계획을 더 정밀하게 검토해 그대로 추진한다,가장 효과가 큰 한 과제만 남기고 나머지 과제는 모두 보류한다,빠른 성과 과제를 섞어 초기 신뢰와 학습을 확보한다,난도와 무관하게 모든 과제를 즉시 착수한다,C,3,"초기에는 빠른 성과로 신뢰와 학습을 확보해야 한다. C가 균형이다. A는 여전히 전부 고난도, B는 편중, D는 남발이다.",AXIS-L1-A-PP-M-208,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 3.yaml,2,,
59,AXIS,L1,AI 운영기준·거버넌스 설계,거버넌스 설계형,거버넌스 설계형,case_judgment,medium,입력 데이터 기준 수립에서 가장 먼저 정할 것은?,입력 가능 정보 예시를 작성·검토해 배포한다,판단은 직원 재량에 맡기되 사고가 나면 책임을 묻는다,민감하지 않다고 느끼면 자유롭게 입력하게 한다,금지 정보 범주와 비식별 규칙을 정한다,D,3,"입력 기준은 금지 범주와 비식별 규칙을 먼저 정해야 한다. D가 통제 기준이다. A는 예시 목록 작성·검토에 매달리고, B는 사후 책임, C는 주관 판단이다.",AXIS-L1-A-GV-M-209,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 3.yaml,2,,
