set_no,cert_type,level,task_type,task_title,time_limit,scenario_content,sample_data,required_structure,forbidden_rules,ai_tool_allowed,rubric,max_score,model_answer,risk_criteria,benchmark_excellent,benchmark_normal,benchmark_borderline,benchmark_fail,ai_prompt_version,review_status,review_comment,version,created_by,created_date
6,AXIS,L3,l3_apply,문항 6. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"인사팀에서 직원 교육 이수 현황을 AI로 분석하려 한다. 엑셀 파일에 ① 교육 과정명·이수일·이수 여부, ② 직원 주민등록번호 뒷자리, ③ 부서·직급, ④ 직원별 연봉 정보 컬럼이 있다. 팀장이 'AI에게 이수율 통계를 내달라'고 지시했다.

[과업] AI에게 보여줘도 되는 컬럼 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 컬럼을 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 교육 과정명·이수일·이수 여부 컬럼 기반 이수율 통계 부서·직급 컬럼 기반 부서별·직급별 이수율 비교 human_review_points 이수율 통계 수치의 정확성 대조 분석 결과 공유 범위·대상 결정 must_exclude_input 직원 주민등록번호 뒷자리 컬럼(개인정보·식별정보) key_reason 주민등록번호는 핵심 식별정보이므로 AI 입력 전 반드시 삭제하고, 연봉 등 민감 컬럼도 분석 목적과 무관하면 제외해야 한다.",개인정보 입력 금지 입력정보 방치,"ai_usable_tasks 교육 과정명·이수일·이수 여부 컬럼 기반 이수율 통계 부서·직급 컬럼 기반 부서별·직급별 이수율 비교 human_review_points 이수율 통계 수치의 정확성 대조 분석 결과 공유 범위·대상 결정 must_exclude_input 직원 주민등록번호 뒷자리 컬럼(개인정보·식별정보) key_reason 주민등록번호는 핵심 식별정보이므로 AI 입력 전 반드시 삭제하고, 연봉 등 민감 컬럼도 분석 목적과 무관하면 제외해야 한다.",,,,v1.1,approved,AXIS-L3-P-006,2,,
7,AXIS,L3,l3_apply,문항 7. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"기획팀 대리가 신규 사업 제안 발표를 준비하고 있다. 참고 자료로 ① 이미 승인된 기존 사업 소개서, ② 미공개 신규 사업 투자 규모·수익률 예측(대외비), ③ 공개된 시장 조사 보고서 요약, ④ 출처 불명의 경쟁사 내부 분석 문서가 있다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 기존 사업 소개서 구조를 참고한 슬라이드 흐름 설계 공개 시장 조사 보고서 요약 기반 내용 구성 human_review_points 투자 규모·수익률 수치의 정확성·대외비 처리 확인 최종 발표 내용의 경영진 승인 must_exclude_input 출처 불명의 경쟁사 내부 분석 문서(출처불명·법적 위험) key_reason 출처 불명의 경쟁사 자료는 법적 위험이 있으므로 즉시 제외하고, 대외비 자료는 AI에 입력하면 안 된다.",기밀정보 입력 금지 입력정보 방치,"ai_usable_tasks 기존 사업 소개서 구조를 참고한 슬라이드 흐름 설계 공개 시장 조사 보고서 요약 기반 내용 구성 human_review_points 투자 규모·수익률 수치의 정확성·대외비 처리 확인 최종 발표 내용의 경영진 승인 must_exclude_input 출처 불명의 경쟁사 내부 분석 문서(출처불명·법적 위험) key_reason 출처 불명의 경쟁사 자료는 법적 위험이 있으므로 즉시 제외하고, 대외비 자료는 AI에 입력하면 안 된다.",,,,v1.1,approved,AXIS-L3-P-007,2,,
8,AXIS,L3,l3_apply,문항 8. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"운영팀장이 팀의 주간 루틴을 검토하며 AI 자동화 후보를 정리하라고 했다. 루틴 목록은 ① 매주 팀 일정 취합·공유 메일 작성, ② 고객 개인 클레임 처리 내역 검토·결재, ③ 주간 업무 요약문 초안 작성, ④ 내부 구매 요청서 결재 승인이다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 팀 일정 취합·공유 메일 초안 작성 주간 업무 요약문 초안 작성 human_review_points 메일·요약문의 일정·성과 정보 정확성 최종 확인 구매 요청서 결재·승인 등 확정 판단은 사람이 직접 수행 must_exclude_input 고객 개인 클레임 처리 내역(고객 개인정보 포함 자료) key_reason 고객 개인정보가 포함된 클레임 내역은 AI 입력에서 제외하고, 결재·승인 같은 확정 판단은 사람이 직접 수행해야 한다.",개인정보 입력 사람 검토 생략,"ai_usable_tasks 팀 일정 취합·공유 메일 초안 작성 주간 업무 요약문 초안 작성 human_review_points 메일·요약문의 일정·성과 정보 정확성 최종 확인 구매 요청서 결재·승인 등 확정 판단은 사람이 직접 수행 must_exclude_input 고객 개인 클레임 처리 내역(고객 개인정보 포함 자료) key_reason 고객 개인정보가 포함된 클레임 내역은 AI 입력에서 제외하고, 결재·승인 같은 확정 판단은 사람이 직접 수행해야 한다.",,,,v1.1,approved,AXIS-L3-P-008,2,,
9,AXIS,L3,l3_apply,문항 9. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"고객지원팀에서 응대 속도가 느린 구간을 분석하려 한다. 데이터로 ① 지난 3개월간 채널별 평균 응답시간 통계, ② 고객 개인별 문의 이력(이름·연락처 포함), ③ 이미 공개된 서비스 FAQ, ④ 상담사별 인사고과 등급표가 있다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 채널별 응답시간 통계 분석·시각화 FAQ 기반 반복 질문 패턴 파악 human_review_points 분석 결과 기반 개선 방안의 현장 적용 가능성 판단 병목 원인의 실제 업무 환경 확인 must_exclude_input 고객 개인별 문의 이력 중 이름·연락처(고객 개인정보) key_reason 고객 개인정보는 AI 입력에서 제거하고, 분석 결과의 개선 방안은 현장 상황을 아는 사람이 최종 판단해야 한다.",개인정보 입력 사람 검토 생략,"ai_usable_tasks 채널별 응답시간 통계 분석·시각화 FAQ 기반 반복 질문 패턴 파악 human_review_points 분석 결과 기반 개선 방안의 현장 적용 가능성 판단 병목 원인의 실제 업무 환경 확인 must_exclude_input 고객 개인별 문의 이력 중 이름·연락처(고객 개인정보) key_reason 고객 개인정보는 AI 입력에서 제거하고, 분석 결과의 개선 방안은 현장 상황을 아는 사람이 최종 판단해야 한다.",,,,v1.1,approved,AXIS-L3-P-009,2,,
10,AXIS,L3,l3_apply,문항 10. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"개발지원팀에서 사내 직원들이 반복적으로 묻는 질문을 AI로 정리해 FAQ를 만들려 한다. 수집 자료에 ① 사내 게시판 공개 질문 목록, ② 특정 직원이 개인 메신저로 보낸 업무 불만·사적 대화 캡처, ③ 이미 배포된 시스템 사용 매뉴얼, ④ IT팀 내부 서버 접속 계정·비밀번호 목록이 있다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 공개 질문 목록 분류·빈도 정리 시스템 사용 매뉴얼 기반 FAQ 답변 초안 작성 human_review_points FAQ 답변 내용의 정확성·최신성 확인 FAQ 공개 범위·대상 적정성 검토 must_exclude_input IT팀 내부 서버 접속 계정·비밀번호 목록(보안 정보) key_reason 서버 계정·비밀번호는 보안 핵심 정보이므로 AI에 절대 입력하면 안 되고, 사적 대화도 동의 없이 사용하면 안 된다.",보안 위험 개인정보 입력 금지 입력정보 방치,"ai_usable_tasks 공개 질문 목록 분류·빈도 정리 시스템 사용 매뉴얼 기반 FAQ 답변 초안 작성 human_review_points FAQ 답변 내용의 정확성·최신성 확인 FAQ 공개 범위·대상 적정성 검토 must_exclude_input IT팀 내부 서버 접속 계정·비밀번호 목록(보안 정보) key_reason 서버 계정·비밀번호는 보안 핵심 정보이므로 AI에 절대 입력하면 안 되고, 사적 대화도 동의 없이 사용하면 안 된다.",,,,v1.1,approved,AXIS-L3-P-010,2,,
11,AXIS,L3,l3_apply,문항 11. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"팀장이 신입 직원용 업무 매뉴얼을 AI로 만들라고 했다. 참고 자료로 ① 공개된 회사 조직도·부서 소개, ② 승인된 업무 프로세스 흐름도, ③ 전직원 급여 체계·호봉표(대외비), ④ 부서 내 담당자 이름·내선번호 목록이 있다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 조직도·부서 소개 기반 회사 개요 작성 업무 프로세스 흐름도를 신입용 쉬운 문장으로 변환 human_review_points 매뉴얼 내용의 정확성·최신 정보 반영 확인 매뉴얼 배포 대상·공개 범위 결정 must_exclude_input 전직원 급여 체계·호봉표(대외비·기밀) key_reason 급여 체계는 대외비이므로 AI에 입력하면 안 되고, 매뉴얼 내용의 정확성과 배포 범위는 사람이 최종 판단해야 한다.",기밀정보 입력 사람 검토 생략,"ai_usable_tasks 조직도·부서 소개 기반 회사 개요 작성 업무 프로세스 흐름도를 신입용 쉬운 문장으로 변환 human_review_points 매뉴얼 내용의 정확성·최신 정보 반영 확인 매뉴얼 배포 대상·공개 범위 결정 must_exclude_input 전직원 급여 체계·호봉표(대외비·기밀) key_reason 급여 체계는 대외비이므로 AI에 입력하면 안 되고, 매뉴얼 내용의 정확성과 배포 범위는 사람이 최종 판단해야 한다.",,,,v1.1,approved,AXIS-L3-P-011,2,,
12,AXIS,L3,l3_apply,문항 12. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"CS팀에서 AI 도입을 검토 중이다. 업무 목록은 ① 자주 묻는 배송 조회 안내 자동 응답, ② 고객 환불·보상금 지급 결정, ③ 반복 불만 유형 분류·통계 정리, ④ VIP 고객 개인 이력 기반 맞춤 사과문 작성이다. 참고 자료에 고객 등급·구매 이력·개인 연락처가 포함되어 있다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 배송 조회 안내 자동 응답 초안 작성 반복 불만 유형 분류·통계 정리 human_review_points 환불·보상금 지급은 반드시 사람이 최종 결정 자동 응답 내용의 정확성·톤 최종 점검 must_exclude_input 고객 개인 연락처(고객 개인정보) key_reason 환불·보상 결정은 사람 판단이 필수이고, 고객 개인 연락처는 AI에 입력하면 안 된다.",개인정보 입력 사람 검토 생략,"ai_usable_tasks 배송 조회 안내 자동 응답 초안 작성 반복 불만 유형 분류·통계 정리 human_review_points 환불·보상금 지급은 반드시 사람이 최종 결정 자동 응답 내용의 정확성·톤 최종 점검 must_exclude_input 고객 개인 연락처(고객 개인정보) key_reason 환불·보상 결정은 사람 판단이 필수이고, 고객 개인 연락처는 AI에 입력하면 안 된다.",,,,v1.1,approved,AXIS-L3-P-012,2,,
13,AXIS,L3,l3_apply,문항 13. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"온라인 쇼핑몰 CS팀이 고객여정(문의→상담→해결→만족도조사) 중 AI를 적용할 단계를 검토하고 있다. 참고 자료로 ① 공개 서비스 이용 약관, ② 지난달 고객 상담 녹취 요약(고객 실명·연락처 포함), ③ 이미 배포된 FAQ 리스트, ④ 미공개 고객 이탈률 예측 데이터(대외비)가 있다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 서비스 약관 기반 초기 문의 안내문 자동 생성 FAQ 리스트 기반 자동 응답 초안 작성 human_review_points 상담 결과의 해결 적절성 최종 판단 만족도 조사 결과 해석·개선 방안 수립 must_exclude_input 고객 상담 녹취 요약 중 고객 실명·연락처(고객 개인정보) key_reason 고객 실명·연락처는 AI에 입력하면 유출 위험이 있고, 상담 해결과 개선 방안은 사람이 최종 판단해야 한다.",개인정보 입력 기밀정보 입력,"ai_usable_tasks 서비스 약관 기반 초기 문의 안내문 자동 생성 FAQ 리스트 기반 자동 응답 초안 작성 human_review_points 상담 결과의 해결 적절성 최종 판단 만족도 조사 결과 해석·개선 방안 수립 must_exclude_input 고객 상담 녹취 요약 중 고객 실명·연락처(고객 개인정보) key_reason 고객 실명·연락처는 AI에 입력하면 유출 위험이 있고, 상담 해결과 개선 방안은 사람이 최종 판단해야 한다.",,,,v1.1,approved,AXIS-L3-P-013,2,,
14,AXIS,L3,l3_apply,문항 14. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"콜센터 매니저가 CS 업무 전반에서 AI 적용 영역을 보고하라고 했다. 검토 대상은 ① 전화 인입 후 자동 응대 스크립트 초안 생성, ② 상담 종료 후 상담 요약 메모 자동 생성, ③ 고객 불만 건 법적 대응 여부 판단, ④ 상담사 실적 기반 성과급 산정이다. 자료에 상담사별 통화 건수, 고객 민원 원문(개인정보 포함), 상담사 급여·인사정보가 섞여 있다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 자동 응대 스크립트 초안 생성 상담 종료 후 상담 요약 메모 자동 생성 human_review_points 법적 대응 판단은 반드시 법무·관리자 검토 성과급 산정은 인사 규정에 따라 사람이 최종 확정 must_exclude_input 상담사 급여·인사정보(개인정보·기밀) key_reason 급여·인사정보는 개인정보이자 기밀이므로 AI에 입력하면 안 되고, 법적 판단·성과급 확정은 사람의 책임이다.",개인정보 입력 기밀정보 입력 사람 검토 생략,"ai_usable_tasks 자동 응대 스크립트 초안 생성 상담 종료 후 상담 요약 메모 자동 생성 human_review_points 법적 대응 판단은 반드시 법무·관리자 검토 성과급 산정은 인사 규정에 따라 사람이 최종 확정 must_exclude_input 상담사 급여·인사정보(개인정보·기밀) key_reason 급여·인사정보는 개인정보이자 기밀이므로 AI에 입력하면 안 되고, 법적 판단·성과급 확정은 사람의 책임이다.",,,,v1.1,approved,AXIS-L3-P-014,2,,
15,AXIS,L3,l3_apply,문항 15. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"회계팀 사원이 반복 업무 중 규칙 기반으로 AI에게 넘길 수 있는 것을 찾아야 한다. 업무 목록은 ① 경비 영수증 사진의 일자·금액·가맹점명 입력, ② 월말 세금계산서 발행 대상 매출 집계 초안, ③ 법인카드 사적사용 의심건 최종 판정, ④ 거래처별 미수금 현황 표 업데이트 초안이다. 참고 자료에 직원 법인카드 사용 내역(카드번호·사용처·금액)이 있다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 경비 영수증 사진의 일자·금액·가맹점명 OCR 입력 거래처별 미수금 현황 표 업데이트 초안 human_review_points 세금계산서 발행 금액·영수증 원본 대조 등 수치 정확성 최종 확인 법인카드 사적사용 판정 등 징계 관련 확정 판단은 사람이 수행 must_exclude_input 법인카드 번호 등 카드 식별정보(개인·금융정보) key_reason 법인카드 번호는 금융 식별정보이므로 AI 입력에서 제외하고, 사적사용 판정 같은 징계 관련 확정 판단은 사람이 직접 해야 한다.",사람 검토 생략 개인정보 입력,"ai_usable_tasks 경비 영수증 사진의 일자·금액·가맹점명 OCR 입력 거래처별 미수금 현황 표 업데이트 초안 human_review_points 세금계산서 발행 금액·영수증 원본 대조 등 수치 정확성 최종 확인 법인카드 사적사용 판정 등 징계 관련 확정 판단은 사람이 수행 must_exclude_input 법인카드 번호 등 카드 식별정보(개인·금융정보) key_reason 법인카드 번호는 금융 식별정보이므로 AI 입력에서 제외하고, 사적사용 판정 같은 징계 관련 확정 판단은 사람이 직접 해야 한다.",,,,v1.1,approved,AXIS-L3-P-015,2,,
16,AXIS,L3,l3_apply,문항 16. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"전략기획팀 사원이 일상 업무 중 AI로 줄일 수 있는 작업을 골라야 한다. 업무는 ① 주간 업무 보고서 초안(공개 실적 기반), ② 경영진 대외비 전략회의 의사록 정리, ③ 사내 공지 메일 문안 다듬기, ④ 투자유치 IR 자료의 비공개 재무예측 데이터 정리이다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 공개 실적 기반 주간 업무 보고서 초안 작성 사내 공지 메일 문안 다듬기 human_review_points 보고서 핵심 수치·판단 사항 최종 확인 공지 메일 내용의 정책 적합성 검토 must_exclude_input 투자유치 IR 자료의 비공개 재무예측 데이터(대외비·기밀) key_reason 비공개 재무예측은 대외비이므로 AI에 입력하면 안 되고, 대외비 전략회의 내용도 외부 AI에는 입력할 수 없다.",기밀정보 입력 금지 입력정보 방치,"ai_usable_tasks 공개 실적 기반 주간 업무 보고서 초안 작성 사내 공지 메일 문안 다듬기 human_review_points 보고서 핵심 수치·판단 사항 최종 확인 공지 메일 내용의 정책 적합성 검토 must_exclude_input 투자유치 IR 자료의 비공개 재무예측 데이터(대외비·기밀) key_reason 비공개 재무예측은 대외비이므로 AI에 입력하면 안 되고, 대외비 전략회의 내용도 외부 AI에는 입력할 수 없다.",,,,v1.1,approved,AXIS-L3-P-016,2,,
17,AXIS,L3,l3_apply,문항 17. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"팀장이 AI 자동화 후보 4건의 우선순위를 정하라고 했다. ① 매일 반복하는 일정 확인·공유 메일 발송(공개 일정), ② 고객 개인정보(이름·연락처·구매 이력) 포함 데이터를 외부 무료 AI로 분석, ③ 사내 게시판 공지문 요약 발송, ④ 인사위원회 징계 심의 보고서 AI 자동 작성이다.

[과업] AI에게 먼저 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 자동화 후보를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 일정 확인·공유 메일 발송 초안 자동화 사내 게시판 공지문 요약 발송 자동화 human_review_points 일정 정보 정확성·누락 최종 확인 공지 내용의 정확성·최신성 확인 must_exclude_input 고객 개인정보 포함 데이터의 외부 무료 AI 분석(개인정보 유출 위험) key_reason 고객 개인정보를 외부 AI에 입력하면 유출 위험이 있고, 징계 심의는 사람의 확정 판단이 필요한 업무이므로 AI 자동화 대상이 아니다.",개인정보 입력 사람 검토 생략,"ai_usable_tasks 일정 확인·공유 메일 발송 초안 자동화 사내 게시판 공지문 요약 발송 자동화 human_review_points 일정 정보 정확성·누락 최종 확인 공지 내용의 정확성·최신성 확인 must_exclude_input 고객 개인정보 포함 데이터의 외부 무료 AI 분석(개인정보 유출 위험) key_reason 고객 개인정보를 외부 AI에 입력하면 유출 위험이 있고, 징계 심의는 사람의 확정 판단이 필요한 업무이므로 AI 자동화 대상이 아니다.",,,,v1.1,approved,AXIS-L3-P-017,2,,
18,AXIS,L3,l3_apply,문항 18. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"팀장이 'AI 적용 효과가 크면서 도입 난이도가 낮은 업무부터 시작하라'고 했다. 후보는 ① 매주 반복하는 사내 뉴스레터 초안(공개 정보 기반), ② 신제품 출시 전 미공개 특허 기술문서 요약, ③ 팀원 휴가 일정 취합·자동 안내 메일 작성, ④ 인사평가 최종 등급 산정이다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 사내 뉴스레터 초안 작성(공개 정보 기반) 팀원 휴가 일정 취합·안내 메일 초안 작성 human_review_points 뉴스레터·휴가 안내 메일의 정보 정확성 최종 확인 인사평가 등급 산정 등 확정 의사결정은 사람이 직접 수행 must_exclude_input 미공개 특허 기술문서(기밀 입력자료) key_reason 미공개 특허 문서는 기밀이므로 외부 AI 입력에서 가장 먼저 제외해야 하고, 인사평가 등급 산정 같은 확정 판단은 AI에 위임할 수 없다.",기밀정보 입력 개인정보 입력 사람 검토 생략,"ai_usable_tasks 사내 뉴스레터 초안 작성(공개 정보 기반) 팀원 휴가 일정 취합·안내 메일 초안 작성 human_review_points 뉴스레터·휴가 안내 메일의 정보 정확성 최종 확인 인사평가 등급 산정 등 확정 의사결정은 사람이 직접 수행 must_exclude_input 미공개 특허 기술문서(기밀 입력자료) key_reason 미공개 특허 문서는 기밀이므로 외부 AI 입력에서 가장 먼저 제외해야 하고, 인사평가 등급 산정 같은 확정 판단은 AI에 위임할 수 없다.",,,,v1.1,approved,AXIS-L3-P-018,2,,
